,ticker,date,close
13820143,TSS,2018-03-19,89.18
13820144,TSS,2018-03-20,89.93
13820145,TSS,2018-03-21,89.17
13820146,TSS,2018-03-22,87.22
13820147,TSS,2018-03-23,85.38
13820148,TSS,2018-03-26,87.61
13820149,TSS,2018-03-27,85.59
13831661,TTC,2018-03-02,61.3
13831662,TTC,2018-03-05,61.79
13831663,TTC,2018-03-06,61.81
13831664,TTC,2018-03-07,61.81
13831665,TTC,2018-03-08,62.14
13831666,TTC,2018-03-09,63.6
13831667,TTC,2018-03-12,63.32
13831668,TTC,2018-03-13,63.2
13831669,TTC,2018-03-14,62.62
13831670,TTC,2018-03-15,62.61
13831671,TTC,2018-03-16,63.08
13831672,TTC,2018-03-19,62.66
13831673,TTC,2018-03-20,62.98
13831674,TTC,2018-03-21,62.77
13831675,TTC,2018-03-22,60.85
13831676,TTC,2018-03-23,59.84
13831677,TTC,2018-03-26,61.17
13831678,TTC,2018-03-27,60.42
13837110,TTEC,2018-03-02,36.6
13837111,TTEC,2018-03-05,36.2
13837112,TTEC,2018-03-06,36.75
13837113,TTEC,2018-03-07,37.6
13837114,TTEC,2018-03-08,36.9
13837115,TTEC,2018-03-09,36.8
13837116,TTEC,2018-03-12,37.8
13837117,TTEC,2018-03-13,35.0
13837118,TTEC,2018-03-14,34.8
13837119,TTEC,2018-03-15,33.2
13837120,TTEC,2018-03-16,33.15
13837121,TTEC,2018-03-19,32.6
13837122,TTEC,2018-03-20,32.45
13837123,TTEC,2018-03-21,32.5
13837124,TTEC,2018-03-22,32.0
13837125,TTEC,2018-03-23,31.95
13837126,TTEC,2018-03-26,31.5
13837127,TTEC,2018-03-27,31.8
13843728,TTEK,2018-03-02,49.2
13843729,TTEK,2018-03-05,49.6
13843730,TTEK,2018-03-06,50.45
13843731,TTEK,2018-03-07,51.0
13843732,TTEK,2018-03-08,51.3
13843733,TTEK,2018-03-09,52.35
13843734,TTEK,2018-03-12,51.85
13843735,TTEK,2018-03-13,51.65
13843736,TTEK,2018-03-14,51.5
13843737,TTEK,2018-03-15,51.0
13843738,TTEK,2018-03-16,51.25
13843739,TTEK,2018-03-19,51.35
13843740,TTEK,2018-03-20,51.35
13843741,TTEK,2018-03-21,51.2
13843742,TTEK,2018-03-22,49.7
13843743,TTEK,2018-03-23,48.5
13843744,TTEK,2018-03-26,49.2
13843745,TTEK,2018-03-27,48.25
13846462,TTGT,2018-03-02,17.65
13846463,TTGT,2018-03-05,17.76
13846464,TTGT,2018-03-06,18.17
13846465,TTGT,2018-03-07,18.43
13846466,TTGT,2018-03-08,18.55
13846467,TTGT,2018-03-09,18.83
13846468,TTGT,2018-03-12,18.5
13846469,TTGT,2018-03-13,18.86
13846470,TTGT,2018-03-14,18.63
13846471,TTGT,2018-03-15,18.99
13846472,TTGT,2018-03-16,19.25
13846473,TTGT,2018-03-19,19.05
13846474,TTGT,2018-03-20,19.45
13846475,TTGT,2018-03-21,19.46
13846476,TTGT,2018-03-22,19.62
13846477,TTGT,2018-03-23,19.17
13846478,TTGT,2018-03-26,19.54
13846479,TTGT,2018-03-27,19.51
13853512,TTI,2018-03-02,3.75
13853513,TTI,2018-03-05,3.83
13853514,TTI,2018-03-06,3.98
13853515,TTI,2018-03-07,3.83
13853516,TTI,2018-03-08,3.81
13853517,TTI,2018-03-09,3.89
13853518,TTI,2018-03-12,4.08
13853519,TTI,2018-03-13,3.92
13853520,TTI,2018-03-14,4.0
13853521,TTI,2018-03-15,3.87
13853522,TTI,2018-03-16,3.95
13853523,TTI,2018-03-19,3.83
13853524,TTI,2018-03-20,3.83
13853525,TTI,2018-03-21,3.93
13853526,TTI,2018-03-22,3.79
13853527,TTI,2018-03-23,3.82
13853528,TTI,2018-03-26,3.83
13853529,TTI,2018-03-27,3.7
13857914,TTMI,2018-03-02,16.25
13857915,TTMI,2018-03-05,15.88
13857916,TTMI,2018-03-06,16.02
13857917,TTMI,2018-03-07,16.18
13857918,TTMI,2018-03-08,16.15
13857919,TTMI,2018-03-09,16.53
13857920,TTMI,2018-03-12,17.03
13857921,TTMI,2018-03-13,16.94
13857922,TTMI,2018-03-14,16.8
13857923,TTMI,2018-03-15,16.84
13857924,TTMI,2018-03-16,16.97
13857925,TTMI,2018-03-19,16.67
13857926,TTMI,2018-03-20,16.63
13857927,TTMI,2018-03-21,16.65
13857928,TTMI,2018-03-22,16.21
13857929,TTMI,2018-03-23,15.48
13857930,TTMI,2018-03-26,15.78
13857931,TTMI,2018-03-27,15.45
13859178,TTPH,2018-03-02,2.64
13859179,TTPH,2018-03-05,2.71
13859180,TTPH,2018-03-06,2.75
13859181,TTPH,2018-03-07,2.66
13859182,TTPH,2018-03-08,2.92
13859183,TTPH,2018-03-09,2.9
13859184,TTPH,2018-03-12,3.23
13859185,TTPH,2018-03-13,3.22
13859186,TTPH,2018-03-14,3.2
13859187,TTPH,2018-03-15,2.94
13859188,TTPH,2018-03-16,3.07
13859189,TTPH,2018-03-19,3.14
13859190,TTPH,2018-03-20,3.0
13859191,TTPH,2018-03-21,3.15
13859192,TTPH,2018-03-22,3.21
13859193,TTPH,2018-03-23,3.11
13859194,TTPH,2018-03-26,2.99
13859195,TTPH,2018-03-27,2.85
13860584,TTS,2018-03-02,5.525
13860585,TTS,2018-03-05,5.75
13860586,TTS,2018-03-06,5.9
13860587,TTS,2018-03-07,5.8
13860588,TTS,2018-03-08,5.8
13860589,TTS,2018-03-09,5.95
13860590,TTS,2018-03-12,6.0
13860591,TTS,2018-03-13,5.9
13860592,TTS,2018-03-14,6.0
13860593,TTS,2018-03-15,5.75
13860594,TTS,2018-03-16,5.95
13860595,TTS,2018-03-19,5.75
13860596,TTS,2018-03-20,5.7
13860597,TTS,2018-03-21,5.75
13860598,TTS,2018-03-22,5.7
13860599,TTS,2018-03-23,5.6
13860600,TTS,2018-03-26,6.1
13860601,TTS,2018-03-27,5.6
13865856,TTWO,2018-03-02,110.77
13865857,TTWO,2018-03-05,111.93
13865858,TTWO,2018-03-06,110.71
13865859,TTWO,2018-03-07,110.94
13865860,TTWO,2018-03-08,113.58
13865861,TTWO,2018-03-09,116.61
13865862,TTWO,2018-03-12,115.735
13865863,TTWO,2018-03-13,113.49
13865864,TTWO,2018-03-14,109.23
13865865,TTWO,2018-03-15,108.9
13865866,TTWO,2018-03-16,107.29
13865867,TTWO,2018-03-19,104.5
13865868,TTWO,2018-03-20,105.24
13865869,TTWO,2018-03-21,104.73
13865870,TTWO,2018-03-22,102.39
13865871,TTWO,2018-03-23,99.7
13865872,TTWO,2018-03-26,103.1
13865873,TTWO,2018-03-27,98.04
13870619,TUES,2018-03-02,3.2
13870620,TUES,2018-03-05,3.3
13870621,TUES,2018-03-06,3.3
13870622,TUES,2018-03-07,3.35
13870623,TUES,2018-03-08,3.3
13870624,TUES,2018-03-09,3.45
13870625,TUES,2018-03-12,3.35
13870626,TUES,2018-03-13,3.5
13870627,TUES,2018-03-14,3.5
13870628,TUES,2018-03-15,3.85
13870629,TUES,2018-03-16,3.85
13870630,TUES,2018-03-19,3.9
13870631,TUES,2018-03-20,3.8
13870632,TUES,2018-03-21,3.8
13870633,TUES,2018-03-22,3.85
13870634,TUES,2018-03-23,3.9
13870635,TUES,2018-03-26,3.95
13870636,TUES,2018-03-27,3.95
13877205,TUP,2018-03-02,49.58
13877206,TUP,2018-03-05,50.55
13877207,TUP,2018-03-06,50.72
13877208,TUP,2018-03-07,49.95
13877209,TUP,2018-03-08,50.21
13877210,TUP,2018-03-09,51.11
13877211,TUP,2018-03-12,51.57
13877212,TUP,2018-03-13,50.57
13877213,TUP,2018-03-14,48.43
13877214,TUP,2018-03-15,48.61
13877215,TUP,2018-03-16,49.11
13877216,TUP,2018-03-19,47.91
13877217,TUP,2018-03-20,47.35
13877218,TUP,2018-03-21,47.15
13877219,TUP,2018-03-22,46.72
13877220,TUP,2018-03-23,46.21
13877221,TUP,2018-03-26,47.39
13877222,TUP,2018-03-27,47.22
13894621,TWI,2018-03-02,12.68
13894622,TWI,2018-03-05,12.79
13894623,TWI,2018-03-06,13.04
13894624,TWI,2018-03-07,13.12
13894625,TWI,2018-03-08,13.07
13894626,TWI,2018-03-09,13.59
13894627,TWI,2018-03-12,13.55
13894628,TWI,2018-03-13,13.41
13894629,TWI,2018-03-14,13.39
13894630,TWI,2018-03-15,13.28
13894631,TWI,2018-03-16,13.65
13894632,TWI,2018-03-19,13.43
13894633,TWI,2018-03-20,13.36
13894634,TWI,2018-03-21,13.62
13894635,TWI,2018-03-22,13.09
13894636,TWI,2018-03-23,12.61
13894637,TWI,2018-03-26,13.05
13894638,TWI,2018-03-27,12.65
13902241,TWIN,2018-03-02,23.47
13902242,TWIN,2018-03-05,23.39
13902243,TWIN,2018-03-06,23.13
13902244,TWIN,2018-03-07,24.39
13902245,TWIN,2018-03-08,24.89
13902246,TWIN,2018-03-09,25.22
13902247,TWIN,2018-03-12,24.67
13902248,TWIN,2018-03-13,25.21
13902249,TWIN,2018-03-14,24.92
13902250,TWIN,2018-03-15,24.8
13902251,TWIN,2018-03-16,24.94
13902252,TWIN,2018-03-19,24.61
13902253,TWIN,2018-03-20,24.35
13902254,TWIN,2018-03-21,24.05
13902255,TWIN,2018-03-22,23.19
13902256,TWIN,2018-03-23,22.78
13902257,TWIN,2018-03-26,22.6
13902258,TWIN,2018-03-27,22.18
13908564,TWMC,2018-03-02,1.65
13908565,TWMC,2018-03-05,1.7
13908566,TWMC,2018-03-06,1.75
13908567,TWMC,2018-03-07,1.7
13908568,TWMC,2018-03-08,1.7
13908569,TWMC,2018-03-09,1.65
13908570,TWMC,2018-03-12,1.65
13908571,TWMC,2018-03-13,1.8
13908572,TWMC,2018-03-14,1.7
13908573,TWMC,2018-03-15,1.8
13908574,TWMC,2018-03-16,1.8
13908575,TWMC,2018-03-19,1.74
13908576,TWMC,2018-03-20,1.8
13908577,TWMC,2018-03-21,1.75
13908578,TWMC,2018-03-22,1.6
13908579,TWMC,2018-03-23,1.55
13908580,TWMC,2018-03-26,1.4
13908581,TWMC,2018-03-27,1.3
13910678,TWO,2018-03-02,14.89
13910679,TWO,2018-03-05,15.04
13910680,TWO,2018-03-06,15.18
13910681,TWO,2018-03-07,15.12
13910682,TWO,2018-03-08,15.29
13910683,TWO,2018-03-09,15.33
13910684,TWO,2018-03-12,15.6
13910685,TWO,2018-03-13,15.65
13910686,TWO,2018-03-14,15.73
13910687,TWO,2018-03-15,15.64
13910688,TWO,2018-03-16,15.75
13910689,TWO,2018-03-19,15.59
13910690,TWO,2018-03-20,15.53
13910691,TWO,2018-03-21,15.44
13910692,TWO,2018-03-22,15.42
13910693,TWO,2018-03-23,15.3
13910694,TWO,2018-03-26,15.5
13910695,TWO,2018-03-27,15.57
13911684,TWOU,2018-03-02,85.89
13911685,TWOU,2018-03-05,85.8
13911686,TWOU,2018-03-06,86.8
13911687,TWOU,2018-03-07,88.96
13911688,TWOU,2018-03-08,89.6
13911689,TWOU,2018-03-09,87.85
13911690,TWOU,2018-03-12,87.95
13911691,TWOU,2018-03-13,84.72
13911692,TWOU,2018-03-14,87.72
13911693,TWOU,2018-03-15,87.51
13911694,TWOU,2018-03-16,89.56
13911695,TWOU,2018-03-19,87.8
13911696,TWOU,2018-03-20,88.77
13911697,TWOU,2018-03-21,89.11
13911698,TWOU,2018-03-22,86.65
13911699,TWOU,2018-03-23,85.23
13911700,TWOU,2018-03-26,89.47
13911701,TWOU,2018-03-27,84.85
13916680,TWTR,2018-03-02,33.0
13916681,TWTR,2018-03-05,34.58
13916682,TWTR,2018-03-06,34.43
13916683,TWTR,2018-03-07,35.76
13916684,TWTR,2018-03-08,34.85
13916685,TWTR,2018-03-09,35.35
13916686,TWTR,2018-03-12,35.5
13916687,TWTR,2018-03-13,34.11
13916688,TWTR,2018-03-14,36.6
13916689,TWTR,2018-03-15,35.8
13916690,TWTR,2018-03-16,35.58
13916691,TWTR,2018-03-19,34.98
13916692,TWTR,2018-03-20,31.35
13916693,TWTR,2018-03-21,32.73
13916694,TWTR,2018-03-22,31.2
13916695,TWTR,2018-03-23,31.03
13916696,TWTR,2018-03-26,31.91
13916697,TWTR,2018-03-27,28.07
13923234,TWX,2018-03-02,93.58
13923235,TWX,2018-03-05,94.59
13923236,TWX,2018-03-06,95.12
13923237,TWX,2018-03-07,95.0
13923238,TWX,2018-03-08,94.79
13923239,TWX,2018-03-09,95.26
13923240,TWX,2018-03-12,96.75
13923241,TWX,2018-03-13,96.16
13923242,TWX,2018-03-14,96.4
13923243,TWX,2018-03-15,96.88
13923244,TWX,2018-03-16,96.28
13923245,TWX,2018-03-19,95.05
13923246,TWX,2018-03-20,95.18
13923247,TWX,2018-03-21,95.29
13923248,TWX,2018-03-22,94.26
13923249,TWX,2018-03-23,92.57
13923250,TWX,2018-03-26,93.99
13923251,TWX,2018-03-27,94.2
13935096,TXMD,2018-03-02,5.09
13935097,TXMD,2018-03-05,5.2
13935098,TXMD,2018-03-06,5.07
13935099,TXMD,2018-03-07,5.19
13935100,TXMD,2018-03-08,5.38
13935101,TXMD,2018-03-09,5.47
13935102,TXMD,2018-03-12,5.35
13935103,TXMD,2018-03-13,5.28
13935104,TXMD,2018-03-14,5.24
13935105,TXMD,2018-03-15,5.16
13935106,TXMD,2018-03-16,5.25
13935107,TXMD,2018-03-19,5.185
13935108,TXMD,2018-03-20,5.1
13935109,TXMD,2018-03-21,5.18
13935110,TXMD,2018-03-22,5.01
13935111,TXMD,2018-03-23,4.96
13935112,TXMD,2018-03-26,5.02
13935113,TXMD,2018-03-27,4.74
13946652,TXN,2018-03-02,108.22
13946653,TXN,2018-03-05,109.01
13946654,TXN,2018-03-06,109.69
13946655,TXN,2018-03-07,108.56
13946656,TXN,2018-03-08,109.49
